SRARunAccession	SRAFileUrl
SRR28675337	https://sra-pub-src-2.s3.amazonaws.com/SRR28675337/PAE49128_pass_79a6c48c_130.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675337/SRR28675337.1
SRR28675338	https://sra-pub-src-2.s3.amazonaws.com/SRR28675338/PAE49128_pass_79a6c48c_13.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675338/SRR28675338.1
SRR28675339	https://sra-pub-src-2.s3.amazonaws.com/SRR28675339/PAE49128_pass_0c2fd855_113.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675339/SRR28675339.1
SRR28675340	https://sra-pub-src-2.s3.amazonaws.com/SRR28675340/PAE49128_pass_79a6c48c_129.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675340/SRR28675340.1
SRR28675341	https://sra-pub-src-2.s3.amazonaws.com/SRR28675341/PAE49128_pass_79a6c48c_128.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675341/SRR28675341.1
SRR28675342	https://sra-pub-src-2.s3.amazonaws.com/SRR28675342/PAE49128_pass_79a6c48c_127.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675342/SRR28675342.1
SRR28675343	https://sra-pub-src-2.s3.amazonaws.com/SRR28675343/PAE49128_pass_79a6c48c_126.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675343/SRR28675343.1
SRR28675344	https://sra-pub-src-2.s3.amazonaws.com/SRR28675344/PAE49128_pass_79a6c48c_125.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675344/SRR28675344.1
SRR28675345	https://sra-pub-src-2.s3.amazonaws.com/SRR28675345/PAE49128_pass_79a6c48c_124.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675345/SRR28675345.1
SRR28675346	https://sra-pub-src-2.s3.amazonaws.com/SRR28675346/PAE49128_pass_79a6c48c_123.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675346/SRR28675346.1
SRR28675347	https://sra-pub-src-2.s3.amazonaws.com/SRR28675347/PAE49128_pass_79a6c48c_122.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675347/SRR28675347.1
SRR28675348	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675348/SRR28675348.1;https://sra-pub-src-2.s3.amazonaws.com/SRR28675348/PAE49128_pass_0c2fd855_105.fast5.1
SRR28675349	https://sra-pub-src-2.s3.amazonaws.com/SRR28675349/PAE49128_pass_0c2fd855_49.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675349/SRR28675349.1
SRR28675350	https://sra-pub-src-2.s3.amazonaws.com/SRR28675350/PAE49128_pass_0c2fd855_48.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675350/SRR28675350.1
SRR28675351	https://sra-pub-src-2.s3.amazonaws.com/SRR28675351/PAE49128_pass_0c2fd855_27.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675351/SRR28675351.1
SRR28675352	https://sra-pub-src-2.s3.amazonaws.com/SRR28675352/PAE49128_pass_0c2fd855_26.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675352/SRR28675352.1
SRR28675353	https://sra-pub-src-2.s3.amazonaws.com/SRR28675353/PAE49128_pass_0c2fd855_42.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675353/SRR28675353.1
SRR28675354	https://sra-pub-src-2.s3.amazonaws.com/SRR28675354/PAE49128_pass_0c2fd855_41.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675354/SRR28675354.1
SRR28675355	https://sra-pub-src-2.s3.amazonaws.com/SRR28675355/PAE49128_pass_0c2fd855_61.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675355/SRR28675355.1
SRR28675356	https://sra-pub-src-2.s3.amazonaws.com/SRR28675356/PAE49128_pass_0c2fd855_40.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675356/SRR28675356.1
SRR28675358	https://sra-pub-src-2.s3.amazonaws.com/SRR28675358/PAE49128_pass_0c2fd855_4.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675358/SRR28675358.1
SRR28675359	https://sra-pub-src-2.s3.amazonaws.com/SRR28675359/PAE49128_pass_0c2fd855_39.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675359/SRR28675359.1
SRR28675360	https://sra-pub-src-2.s3.amazonaws.com/SRR28675360/PAE49128_pass_0c2fd855_38.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675360/SRR28675360.1
SRR28675361	https://sra-pub-src-2.s3.amazonaws.com/SRR28675361/PAE49128_pass_0c2fd855_57.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675361/SRR28675361.1
SRR28675362	https://sra-pub-src-2.s3.amazonaws.com/SRR28675362/PAE49128_pass_0c2fd855_37.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675362/SRR28675362.1
SRR28675363	https://sra-pub-src-2.s3.amazonaws.com/SRR28675363/PAE49128_pass_0c2fd855_36.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675363/SRR28675363.1
SRR28675364	https://sra-pub-src-2.s3.amazonaws.com/SRR28675364/PAE49128_pass_0c2fd855_35.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675364/SRR28675364.1
SRR28675365	https://sra-pub-src-2.s3.amazonaws.com/SRR28675365/PAE49128_pass_0c2fd855_34.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675365/SRR28675365.1
SRR28675366	https://sra-pub-src-2.s3.amazonaws.com/SRR28675366/PAE49128_pass_0c2fd855_33.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675366/SRR28675366.1
SRR28675367	https://sra-pub-src-2.s3.amazonaws.com/SRR28675367/PAE49128_pass_0c2fd855_32.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675367/SRR28675367.1
SRR28675368	https://sra-pub-src-2.s3.amazonaws.com/SRR28675368/PAE49128_pass_0c2fd855_31.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675368/SRR28675368.1
SRR28675369	https://sra-pub-src-2.s3.amazonaws.com/SRR28675369/PAE49128_pass_0c2fd855_103.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675369/SRR28675369.1
SRR28675370	https://sra-pub-src-2.s3.amazonaws.com/SRR28675370/PAE49128_pass_0c2fd855_30.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675370/SRR28675370.1
SRR28675371	https://sra-pub-src-2.s3.amazonaws.com/SRR28675371/PAE49128_pass_0c2fd855_3.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675371/SRR28675371.1
SRR28675372	https://sra-pub-src-2.s3.amazonaws.com/SRR28675372/PAE49128_pass_0c2fd855_29.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675372/SRR28675372.1
SRR28675373	https://sra-pub-src-2.s3.amazonaws.com/SRR28675373/PAE49128_pass_0c2fd855_28.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675373/SRR28675373.1
SRR28675374	https://sra-pub-src-2.s3.amazonaws.com/SRR28675374/PAE49128_pass_0c2fd855_129.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675374/SRR28675374.1
SRR28675375	https://sra-pub-src-2.s3.amazonaws.com/SRR28675375/PAE49128_pass_0c2fd855_128.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675375/SRR28675375.1
SRR28675376	https://sra-pub-src-2.s3.amazonaws.com/SRR28675376/PAE49128_pass_0c2fd855_127.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675376/SRR28675376.1
SRR28675377	https://sra-pub-src-2.s3.amazonaws.com/SRR28675377/PAE49128_pass_0c2fd855_43.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675377/SRR28675377.1
SRR28675378	https://sra-pub-src-2.s3.amazonaws.com/SRR28675378/PAE49128_pass_0c2fd855_25.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675378/SRR28675378.1
SRR28675379	https://sra-pub-src-2.s3.amazonaws.com/SRR28675379/PAE49128_pass_0c2fd855_24.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675379/SRR28675379.1
SRR28675380	https://sra-pub-src-2.s3.amazonaws.com/SRR28675380/PAE49128_pass_79a6c48c_39.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675380/SRR28675380.1
SRR28675381	https://sra-pub-src-2.s3.amazonaws.com/SRR28675381/PAE49128_pass_79a6c48c_38.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675381/SRR28675381.1
SRR28675382	https://sra-pub-src-2.s3.amazonaws.com/SRR28675382/PAE49128_pass_79a6c48c_37.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675382/SRR28675382.1
SRR28675383	https://sra-pub-src-2.s3.amazonaws.com/SRR28675383/PAE49128_pass_79a6c48c_36.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675383/SRR28675383.1
SRR28675384	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675384/SRR28675384.1;https://sra-pub-src-2.s3.amazonaws.com/SRR28675384/PAE49128_pass_79a6c48c_35.fast5.1
SRR28675385	https://sra-pub-src-2.s3.amazonaws.com/SRR28675385/PAE49128_pass_79a6c48c_34.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675385/SRR28675385.1
SRR28675386	https://sra-pub-src-2.s3.amazonaws.com/SRR28675386/PAE49128_pass_79a6c48c_33.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675386/SRR28675386.1
SRR28675387	https://sra-pub-src-2.s3.amazonaws.com/SRR28675387/PAE49128_pass_79a6c48c_32.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675387/SRR28675387.1
SRR28675388	https://sra-pub-src-2.s3.amazonaws.com/SRR28675388/PAE49128_pass_79a6c48c_31.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675388/SRR28675388.1
SRR28675389	https://sra-pub-src-2.s3.amazonaws.com/SRR28675389/PAE49128_pass_0c2fd855_12.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675389/SRR28675389.1
SRR28675390	https://sra-pub-src-2.s3.amazonaws.com/SRR28675390/PAE49128_pass_79a6c48c_30.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675390/SRR28675390.1
SRR28675391	https://sra-pub-src-2.s3.amazonaws.com/SRR28675391/PAE49128_pass_79a6c48c_3.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675391/SRR28675391.1
SRR28675392	https://sra-pub-src-2.s3.amazonaws.com/SRR28675392/PAE49128_pass_79a6c48c_29.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675392/SRR28675392.1
SRR28675393	https://sra-pub-src-2.s3.amazonaws.com/SRR28675393/PAE49128_pass_79a6c48c_172.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675393/SRR28675393.1
SRR28675394	https://sra-pub-src-2.s3.amazonaws.com/SRR28675394/PAE49128_pass_79a6c48c_171.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675394/SRR28675394.1
SRR28675395	https://sra-pub-src-2.s3.amazonaws.com/SRR28675395/PAE49128_pass_79a6c48c_170.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675395/SRR28675395.1
SRR28675396	https://sra-pub-src-2.s3.amazonaws.com/SRR28675396/PAE49128_pass_79a6c48c_17.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675396/SRR28675396.1
SRR28675397	https://sra-pub-src-2.s3.amazonaws.com/SRR28675397/PAE49128_pass_79a6c48c_25.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675397/SRR28675397.1
SRR28675398	https://sra-pub-src-2.s3.amazonaws.com/SRR28675398/PAE49128_pass_79a6c48c_24.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675398/SRR28675398.1
SRR28675400	https://sra-pub-src-2.s3.amazonaws.com/SRR28675400/PAE49128_pass_79a6c48c_22.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675400/SRR28675400.1
SRR28675402	https://sra-pub-src-2.s3.amazonaws.com/SRR28675402/PAE49128_pass_79a6c48c_21.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675402/SRR28675402.1
SRR28675403	https://sra-pub-src-2.s3.amazonaws.com/SRR28675403/PAE49128_pass_79a6c48c_20.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675403/SRR28675403.1
SRR28675404	https://sra-pub-src-2.s3.amazonaws.com/SRR28675404/PAE49128_pass_79a6c48c_2.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675404/SRR28675404.1
SRR28675405	https://sra-pub-src-2.s3.amazonaws.com/SRR28675405/PAE49128_pass_79a6c48c_19.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675405/SRR28675405.1
SRR28675406	https://sra-pub-src-2.s3.amazonaws.com/SRR28675406/PAE49128_pass_79a6c48c_18.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675406/SRR28675406.1
SRR28675407	https://sra-pub-src-2.s3.amazonaws.com/SRR28675407/PAE49128_pass_79a6c48c_179.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675407/SRR28675407.1
SRR28675408	https://sra-pub-src-2.s3.amazonaws.com/SRR28675408/PAE49128_pass_79a6c48c_178.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675408/SRR28675408.1
SRR28675409	https://sra-pub-src-2.s3.amazonaws.com/SRR28675409/PAE49128_pass_79a6c48c_177.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675409/SRR28675409.1
SRR28675410	https://sra-pub-src-2.s3.amazonaws.com/SRR28675410/PAE49128_pass_79a6c48c_176.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675410/SRR28675410.1
SRR28675411	https://sra-pub-src-2.s3.amazonaws.com/SRR28675411/PAE49128_pass_79a6c48c_175.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675411/SRR28675411.1
SRR28675413	https://sra-pub-src-2.s3.amazonaws.com/SRR28675413/PAE49128_pass_0c2fd855_94.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675413/SRR28675413.1
SRR28675414	https://sra-pub-src-2.s3.amazonaws.com/SRR28675414/PAE49128_pass_0c2fd855_93.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675414/SRR28675414.1
SRR28675415	https://sra-pub-src-2.s3.amazonaws.com/SRR28675415/PAE49128_pass_0c2fd855_92.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675415/SRR28675415.1
SRR28675416	https://sra-pub-src-2.s3.amazonaws.com/SRR28675416/PAE49128_pass_0c2fd855_91.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675416/SRR28675416.1
SRR28675417	https://sra-pub-src-2.s3.amazonaws.com/SRR28675417/PAE49128_pass_0c2fd855_90.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675417/SRR28675417.1
SRR28675418	https://sra-pub-src-2.s3.amazonaws.com/SRR28675418/PAE49128_pass_0c2fd855_9.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675418/SRR28675418.1
SRR28675419	https://sra-pub-src-2.s3.amazonaws.com/SRR28675419/PAE49128_pass_0c2fd855_89.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675419/SRR28675419.1
SRR28675420	https://sra-pub-src-2.s3.amazonaws.com/SRR28675420/PAE49128_pass_0c2fd855_88.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675420/SRR28675420.1
SRR28675421	https://sra-pub-src-2.s3.amazonaws.com/SRR28675421/PAE49128_pass_0c2fd855_80.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675421/SRR28675421.1
SRR28675422	https://sra-pub-src-2.s3.amazonaws.com/SRR28675422/PAE49128_pass_0c2fd855_81.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675422/SRR28675422.1
SRR28675423	https://sra-pub-src-2.s3.amazonaws.com/SRR28675423/PAE49128_pass_0c2fd855_82.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675423/SRR28675423.1
SRR28675424	https://sra-pub-src-2.s3.amazonaws.com/SRR28675424/PAE49128_pass_0c2fd855_83.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675424/SRR28675424.1
SRR28675425	https://sra-pub-src-2.s3.amazonaws.com/SRR28675425/PAE49128_pass_0c2fd855_84.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675425/SRR28675425.1
SRR28675426	https://sra-pub-src-2.s3.amazonaws.com/SRR28675426/PAE49128_pass_0c2fd855_85.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675426/SRR28675426.1
SRR28675427	https://sra-pub-src-2.s3.amazonaws.com/SRR28675427/PAE49128_pass_0c2fd855_87.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675427/SRR28675427.1
SRR28675428	https://sra-pub-src-2.s3.amazonaws.com/SRR28675428/PAE49128_pass_0c2fd855_0.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675428/SRR28675428.1
SRR28675429	https://sra-pub-src-2.s3.amazonaws.com/SRR28675429/PAE49128_pass_0c2fd855_1.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675429/SRR28675429.1
SRR28675430	https://sra-pub-src-2.s3.amazonaws.com/SRR28675430/PAE49128_pass_0c2fd855_107.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675430/SRR28675430.1
SRR28675431	https://sra-pub-src-2.s3.amazonaws.com/SRR28675431/PAE49128_pass_0c2fd855_68.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675431/SRR28675431.1
SRR28675432	https://sra-pub-src-2.s3.amazonaws.com/SRR28675432/PAE49128_pass_0c2fd855_69.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675432/SRR28675432.1
SRR28675433	https://sra-pub-src-2.s3.amazonaws.com/SRR28675433/PAE49128_pass_0c2fd855_7.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675433/SRR28675433.1
SRR28675434	https://sra-pub-src-2.s3.amazonaws.com/SRR28675434/PAE49128_pass_0c2fd855_70.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675434/SRR28675434.1
SRR28675435	https://sra-pub-src-2.s3.amazonaws.com/SRR28675435/PAE49128_pass_0c2fd855_71.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675435/SRR28675435.1
SRR28675436	https://sra-pub-src-2.s3.amazonaws.com/SRR28675436/PAE49128_pass_0c2fd855_72.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675436/SRR28675436.1
SRR28675438	https://sra-pub-src-2.s3.amazonaws.com/SRR28675438/PAE49128_pass_0c2fd855_74.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675438/SRR28675438.1
SRR28675439	https://sra-pub-src-2.s3.amazonaws.com/SRR28675439/PAE49128_pass_0c2fd855_75.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675439/SRR28675439.1
SRR28675440	https://sra-pub-src-2.s3.amazonaws.com/SRR28675440/PAE49128_pass_0c2fd855_76.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675440/SRR28675440.1
SRR28675441	https://sra-pub-src-2.s3.amazonaws.com/SRR28675441/PAE49128_pass_0c2fd855_108.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675441/SRR28675441.1
SRR28675442	https://sra-pub-src-2.s3.amazonaws.com/SRR28675442/PAE49128_pass_0c2fd855_77.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675442/SRR28675442.1
SRR28675443	https://sra-pub-src-2.s3.amazonaws.com/SRR28675443/PAE49128_pass_0c2fd855_78.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675443/SRR28675443.1
SRR28675444	https://sra-pub-src-2.s3.amazonaws.com/SRR28675444/PAE49128_pass_0c2fd855_66.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675444/SRR28675444.1
SRR28675445	https://sra-pub-src-2.s3.amazonaws.com/SRR28675445/PAE49128_pass_0c2fd855_65.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675445/SRR28675445.1
SRR28675446	https://sra-pub-src-2.s3.amazonaws.com/SRR28675446/PAE49128_pass_0c2fd855_64.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675446/SRR28675446.1
SRR28675448	https://sra-pub-src-2.s3.amazonaws.com/SRR28675448/PAE49128_pass_0c2fd855_47.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675448/SRR28675448.1
SRR28675449	https://sra-pub-src-2.s3.amazonaws.com/SRR28675449/PAE49128_pass_0c2fd855_46.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675449/SRR28675449.1
SRR28675450	https://sra-pub-src-2.s3.amazonaws.com/SRR28675450/PAE49128_pass_0c2fd855_45.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675450/SRR28675450.1
SRR28675451	https://sra-pub-src-2.s3.amazonaws.com/SRR28675451/PAE49128_pass_0c2fd855_44.fast5.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-36/SRR028/28675/SRR28675451/SRR28675451.1
